brand,model,screen_size,color,harddisk,cpu,ram,OS,special_features,graphics,graphics_coprocessor,cpu_speed,rating,price,price_dollar,harddisk_gb,harddisk_imputed,cpu_family,ram_gb,graphics_type,cpu_weights,graphics_type_encoded,graphics_encoded,brand_encoded,performance_score,vfm_score
Dell,Latitude 7000,14.0,Unknown,512 GB,Core i7,32 GB,Windows 11,Anti-glare Screen,Iris Xe Graphics,,,,"$2,192.13 ",2192.13,0.4838709677419355,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.5714305750350631,6.817095159100164
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Hp,HP EliteBook,14.0,Unknown,256 GB,Core i5,8 GB,Windows 10,,Integrated,,2.4 GHz,,$490.77 ,490.77,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,3,0.3751893408134643,19.99284836799361
Hp,Dragonfly Folio G3,13.5,Unknown,512 GB,Core i7,16 GB,Windows 11,"Corning Gorilla Glass 7, Miracast Technology",Iris Xe Graphics,Intel Iris Xe Graphics,,,"$2,333.99 ",2333.99,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,3,0.48447405329593274,5.428423470570489
Asus,ASUS VivoBook,14.0,grey,128 GB,Core i3,4 GB,Windows 10,Active Stylus,Integrated,,,4.4,$446.98 ,446.98,0.0967741935483871,False,Core i3,0.043478260869565216,Integrated,0.7000000000000001,0,0.0,6,0.30054698457223006,17.584356163234148
Dell,Latitude 3000,14.0,Black,256 GB,Core i3,8 GB,Windows 11,Anti-glare Screen,UHD Graphics,,,,$784.97 ,784.97,0.22580645161290322,False,Core i3,0.13043478260869565,Integrated,0.7000000000000001,0,0.0,7,0.33518934081346424,11.167072301669062
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Hp,HP Chromebook 11,11.6,Black,,Celeron N,4 GB,Chrome OS,Anti-glare Screen,Integrated,Intel HD Graphics 400,,4.0,$69.82 ,69.82,0.9758064516129032,True,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,3,0.20845021037868164,78.07728104365907
Dell,Dell XPS,13.3,Silver/Carbon Fiber,128 GB,Core i5,8 GB,Windows 10,Full Hd Anti-glare,Integrated,,,3.6,"$1,099.95 ",1099.95,0.0967741935483871,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3622861150070127,8.613525292533131
Lenovo,ThinkPad E14 Gen 4,14.0,Unknown,256 GB,Ryzen 5,16 GB,Windows 11,Anti-glare Screen,Radeon Graphics,AMD Radeon Graphics,,,$729.99 ,729.99,0.22580645161290322,False,Ryzen 5,0.30434782608695654,Dedicated,0.75,2,0.0,0,0.3986676016830295,14.282236505460913
Apple,Unknown Model,13.3,Unknown,256 GB,Unknown,16 GB,macOS,,Dedicated,,,3.9,"$1,499.00 ",1499.0,0.22580645161290322,False,Unknown,0.30434782608695654,Unknown,0.0,1,0.0,13,0.09866760168302946,1.7213735555226588
Dell,Latitude 7640 Laptop,16.0,Black,512 GB,Core i7,32 GB,Windows 11,,Integrated,Intel Integrated Graphics,,,"$1,662.92 ",1662.92,0.4838709677419355,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.5714305750350631,8.986577112018765
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Lenovo,Thinkpad,11.6,Black,128 GB,Celeron,4 GB,Windows 10,Anti Glare Coating,Integrated,,,3.7,$286.00 ,286.0,0.0967741935483871,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,0,0.12054698457223001,11.022814677295916
Dell,Precision 3000,15.6,Titan Gray,256 GB,Core i5,16 GB,Windows 10,Anti-glare Screen,GT2 Graphics,,,,"$1,526.31 ",1526.31,0.22580645161290322,False,Core i5,0.30434782608695654,Unknown,0.8,1,0.0,7,0.4186676016830295,7.173461846597966
Dell,XPS 9315 Laptop,13.4,Platinum Silver,512 GB,Core i5,16 GB,Windows 11,,Integrated,Intel Integrated Graphics,,,$909.99 ,909.99,0.4838709677419355,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.44447405329593276,12.773560860182808
Microsoft,Surface Laptop,15.0,Matte Black,256 GB,Ryzen 5 2600X,8 GB,Windows 10,,Integrated,AMD Radeon Vega 9,,4.2,$799.00 ,799.0,0.22580645161290322,False,Ryzen 5,0.13043478260869565,Integrated,0.75,0,0.0,5,0.35518934081346426,11.625598834919517
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Asus,Rog Strix Scar G533Z,15.6,Off Black,1 TB,Intel Core i9,16 GB,Windows 10,"HD Audio, Backlit Keyboard, Anti Glare Coating, Numeric Keypad",Dedicated,,,,"$2,249.99 ",2249.99,1.0,False,Core i9,0.30434782608695654,Unknown,1.0,1,0.0,6,0.5760869565217391,6.695910531668807
Dell,Inspiron 7620 Laptop,16.0,Platinum Silver,1000 GB,Core i7,40 GB,Windows 11,,Integrated,Intel Integrated Graphics,,5.0,"$1,498.00 ",1498.0,0.9758064516129032,False,Core i7,0.8260869565217391,Integrated,0.9,0,0.0,7,0.6641023842917251,11.593789578962205
Other,IVIEW-1430NB,14.1,Black,64 GB,Celeron N3350,4 GB,Windows 10,,Integrated,Embedded,,4.3,$189.95 ,189.95,0.03225806451612903,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,8,0.1140953716690042,15.708362588509761
Lenovo,82LX0050US,15.6,Unknown,128 GB,Intel Mobile CPU,4 GB,Windows 11,"Bezels,Dolby,Stereo Speakers",Integrated,,3.3,,$222.50 ,222.5,0.0967741935483871,False,Unknown,0.043478260869565216,Integrated,0.0,0,0.0,0,0.020546984572230014,2.4150174175684667
Apple,Unknown Model,15.6,Unknown,512 GB,Unknown,24 GB,macOS,,Dedicated,,,,"$1,899.00 ",1899.0,0.4838709677419355,False,Unknown,0.4782608695652174,Unknown,0.0,1,0.0,13,0.1679523141654979,2.3129338669436517
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Inspiron 3511,15.6,Unknown,512 GB,Core i5,16 GB,Windows 10,,Integrated,Intel UHD Graphics,1 GHz,,$681.61 ,681.61,0.4838709677419355,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.44447405329593276,17.053465540643113
Dell,Precision 5000,15.6,Aluminum Titan Gray,512 GB,Core i7 Family,32 GB,Windows 10,Anti-glare Screen,RTX A2000,,,4.0,"$1,699.95 ",1699.95,0.4838709677419355,False,Core i7,0.6521739130434783,Dedicated,0.9,2,0.5,7,0.6964305750350631,10.713808252589962
Dell,Latitude,14.0,Unknown,512 GB,Core i7,16 GB,Windows 11,,Integrated,Intel Iris Xe Graphics,2.8 GHz,,$802.91 ,802.91,0.4838709677419355,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.48447405329593274,15.779958022788124
Apple,Unknown Model,16.2,Unknown,1 TB,Apple M2,32 GB,macOS,Backlit Keyboard,Integrated,,3.5 GHz,,"$3,043.95 ",3043.95,1.0,False,Apple M2,0.6521739130434783,Integrated,0.6000000000000001,0,0.0,13,0.5030434782608696,4.321855042466102
Dell,G15,15.6,Unknown,256 GB,Core i5,8 GB,Windows 11,,RTX 3050,,2.6 GHz,,$760.99 ,760.99,0.22580645161290322,False,Core i5,0.13043478260869565,Dedicated,0.8,2,0.5,7,0.5001893408134643,17.189279387945025
Asus,ASUS VivoBook,11.6,Unknown,32 GB,Celeron N,2 GB,Windows 10,,Integrated,,1.1 GHz,4.2,$199.99 ,199.99,0.0,False,Celeron,0.0,Integrated,0.25,0,0.0,6,0.1,13.076571940085246
Hp,Unknown Model,15.6,Black,1000 GB,Ryzen 5,32 GB,Windows 11,Backlit Keyboard,Integrated,AMD,,5.0,$849.99 ,849.99,0.9758064516129032,False,Ryzen 5,0.6521739130434783,Integrated,0.75,0,0.0,3,0.56062412342216,17.24885029045763
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Lenovo,Lenovo IdeaPad,15.6,Black,1 TB,Pentium Other,20 GB,Windows 11,Anti-glare,Integrated,,,4.2,$419.00 ,419.0,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,21.085375890061975
Acer,Swift Go 14,14.0,Unknown,512 GB,Intel Core i5,8 GB,Windows 11,"Fingerprint Reader, Backlit Keyboard",Integrated,Intel Iris Xe Graphics,,4.3,$799.99 ,799.99,0.4838709677419355,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,1,0.4009957924263675,13.108634219974045
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Dell Latitude,11.6,Black,,Unknown,16 GB,Windows 10,,Integrated,Intel HD Graphics 520,,,"$1,299.95 ",1299.95,0.4838709677419355,True,Unknown,0.30434782608695654,Integrated,0.0,0,0.0,7,0.1244740532959327,2.5041155858342843
Dell,Latitude 5420,14.0,Silver,,Core i5,8 GB,Windows 10,Anti Glare,Integrated,,,3.7,$656.25 ,656.25,0.4838709677419355,True,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.4009957924263675,15.979849584208816
Acer,Chromebook 311,11.6,Black,32 GB,MediaTek MT8183,4 GB,Chrome OS,,Integrated,Intel Integrated Graphics,,4.4,$219.00 ,219.0,0.0,False,MediaTek,0.043478260869565216,Integrated,0.1,0,0.0,1,0.05086956521739131,6.074577800453144
Gigabyte,U4 UD-50US823SO,14.0,Silver,512 GB,Intel Mobile CPU,16 GB,Windows 11,Thin Bezel,Integrated,,,3.3,$700.43 ,700.43,0.4838709677419355,False,Unknown,0.30434782608695654,Integrated,0.0,0,0.0,11,0.1244740532959327,4.647466635931182
Hp,Unknown Model,15.6,Unknown,500 GB,Core i5 6200U,8 GB,Windows 10,Anti-glare,Integrated,Intel HD Graphics 520,2.3 GHz,3.3,$799.81 ,799.81,0.4717741935483871,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,3,0.39978611500701267,13.072030862184064
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Asus,Vivobook,11.6,Unknown,32 GB,Celeron N,4 GB,Windows 10,,Integrated,Intel UHD Graphics 605,1.1 GHz,4.0,$169.00 ,169.0,0.0,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,6,0.1108695652173913,17.15646574957294
Dell,Latitude,15.6,Silver,1 TB,Core i7 Family,32 GB,Windows 11,Backlit Kb,Integrated,,,4.3,$949.00 ,949.0,1.0,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.6230434782608696,17.16936881272062
Dell,Latitude 7000,14.0,Unknown,256 GB,Core i7,16 GB,Windows 11,Anti-glare Screen,Iris Xe Graphics,Intel Iris Xe Graphics,,,"$1,875.98 ",1875.98,0.22580645161290322,False,Core i7,0.30434782608695654,Integrated,0.9,0,0.0,7,0.4586676016830295,6.393991407157857
Lenovo,ThinkPad X1 Extreme Gen 5,16.0,Unknown,512 GB,Core i7,16 GB,Windows 11,Anti-glare Screen,GeForce RTX 3050 Ti,NVIDIA GeForce RTX 3050 Ti,,,"$2,352.59 ",2352.59,0.4838709677419355,False,Core i7,0.30434782608695654,Dedicated,0.9,2,0.5,0,0.6094740532959326,6.775029063265962
Dell,Unknown Model,13.3,Unknown,512 GB,Unknown,8 GB,Windows 11,Backlit Keyboard,Integrated,,,1.0,$749.00 ,749.0,0.4838709677419355,False,Unknown,0.13043478260869565,Integrated,0.0,0,0.0,7,0.08099579242636747,2.8280222941048874
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,XPS 9520 Laptop,15.6,Platinum Silver,512 GB,Core i7,16 GB,Windows 11,,Dedicated,NVIDIA GeForce RTX 3050,,,"$1,566.99 ",1566.99,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,7,0.48447405329593274,8.085492629867971
Dell,Dell 5000,14.0,Platinum Silver,512 GB,Core i7 Family,16 GB,Windows 11,Fingerprint,Dedicated,,,,"$1,077.24 ",1077.24,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,7,0.48447405329593274,11.76143301035685
Lenovo,ThinkPad P16s G1,16.0,Black,512 GB,Core i7,16 GB,Windows 11,Anti-glare Screen,QN20-M1-R,,,,"$1,851.99 ",1851.99,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,0,0.48447405329593274,6.841228136262513
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Samsung,Chromebook 4,11.6,Silver,64 GB,Celeron N3450,4 GB,Chrome OS,,Integrated,Intel UHD Graphics 600,,4.9,$249.49 ,249.49,0.03225806451612903,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,2,0.1140953716690042,11.959611502214232
Lenovo,Chromebook Flex 3,11.6,Almond,64 GB,Celeron N4020,4 GB,Chrome OS,,Integrated,Intel UHD Graphics 600,,4.3,$229.00 ,229.0,0.03225806451612903,False,Celeron,0.043478260869565216,Integrated,0.25,0,0.0,0,0.1140953716690042,13.029709492084843
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Precision 5000,14.0,Unknown,512 GB,Core i7,16 GB,Windows 10,Anti-glare Screen,RTX A1000,NVIDIA RTX A1000,,,"$2,472.99 ",2472.99,0.4838709677419355,False,Core i7,0.30434782608695654,Dedicated,0.9,2,0.0,7,0.48447405329593274,5.123306643406084
Dell,Dell Precision 5560,15.0,Black,,Intel Core i7,32 GB,No OS,,Unknown,,,,"$1,999.95 ",1999.95,0.4838709677419355,True,Core i7,0.6521739130434783,Unknown,0.9,1,0.0,7,0.5714305750350631,7.472166209714365
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Dell,Precision 3000,15.6,Unknown,512 GB,Core i7,16 GB,Windows 11,Anti-glare Screen,Dedicated,,5 GHz,,"$1,514.09 ",1514.09,0.4838709677419355,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,7,0.48447405329593274,8.367987435407944
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Lg,LG gram,15.6,Silver,256 GB,Core i5 2.3 GHz,8 GB,Windows 10,,Integrated,Intel Iris Plus,,4.0,$999.99 ,999.99,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,9,0.3751893408134643,9.811988313443358
Dell,XPS,17.0,Platinum Silver,1 TB,Core I7 11800H,16 GB,Windows 10,"Backlit Keyboard,Fingerprint Reader",Dedicated,,,3.8,"$2,179.05 ",2179.05,1.0,False,Core i7,0.30434782608695654,Unknown,0.9,1,0.0,7,0.5360869565217392,6.433839649494246
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Lenovo,ThinkPad P14s Gen 3,14.0,Black,512 GB,Core i7,16 GB,Windows 11,Anti-glare Screen,T550,,,,"$2,426.99 ",2426.99,0.4838709677419355,False,Core i7,0.30434782608695654,Dedicated,0.9,2,0.0,0,0.48447405329593274,5.2204113309394815
Microsoft,Surface Laptop,13.5,Black,512 GB,Core i5,16 GB,Windows 11,Dolby,Integrated,,,,"$1,499.99 ",1499.99,0.4838709677419355,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,5,0.44447405329593276,7.749260093172457
Dell,7000,13.3,Grey,,AMD Ryzen 7,12 GB,Windows 10,Backlit Keyboard,Integrated,AMD Radeon RX Vega 10,,3.9,$795.00 ,795.0,0.4838709677419355,True,Ryzen 7,0.21739130434782608,Integrated,0.8500000000000001,0,0.0,7,0.4427349228611502,14.563938607367202
Hp,HP 14 laptop,14.0,Silver,128 GB,Core i3,4 GB,Windows 10,Anti-glare,Integrated,,,3.7,$328.58 ,328.58,0.0967741935483871,False,Core i3,0.043478260869565216,Integrated,0.7000000000000001,0,0.0,3,0.30054698457223006,23.920675384510318
Dell,Latitude 5420,15.6,Unknown,256 GB,Core i5,8 GB,Windows 10,Anti Glare,Integrated,Integrated,,4.2,"$1,443.60 ",1443.6,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3751893408134643,6.796820582959424
Lenovo,Unknown Model,15.6,Blue,1152 GB,Pentium,20 GB,Windows 11,,Integrated,Intel,1.1 GHz,5.0,$389.99 ,389.99,1.0,False,Pentium,0.3913043478260869,Integrated,0.35000000000000003,0,0.0,0,0.3378260869565217,22.65384368300717
Hp,Unknown Model,15.6,Black,1000 GB,Pentium N5000,16 GB,Windows 11,,Integrated,Intel,1.1 GHz,4.4,$459.99 ,459.99,0.9758064516129032,False,Pentium,0.30434782608695654,Integrated,0.35000000000000003,0,0.0,3,0.3136676016830295,17.832961037562576
Lenovo,Ideapad 3,15.6,Gray,1000 GB,Intel Core i5,20 GB,Windows 11,,Integrated,Intel,,,$639.99 ,639.99,0.9758064516129032,False,Core i5,0.3913043478260869,Integrated,0.8,0,0.0,0,0.5154067321178122,21.06100477595671
Acer,C771-C4TM,11.6,Black,32 GB,Celeron,12 GB,Chrome OS,Spill Resistant,Integrated,,,4.2,$295.40 ,295.4,0.0,False,Celeron,0.21739130434782608,Integrated,0.25,0,0.0,1,0.15434782608695652,13.66445182531667
Dell,Dell Latitude,13.3,Unknown,256 GB,Core i5,8 GB,Windows 10,,Integrated,Intel Iris,,5.0,$729.00 ,729.0,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,7,0.3751893408134643,13.459382981564094
Hp,PRO X2 612G1+KEYBOARD,12.5,Silver,256 GB,Core i5,8 GB,Windows 10,,Integrated,Integrated Graphics,,,$209.98 ,209.98,0.22580645161290322,False,Core i5,0.13043478260869565,Integrated,0.8,0,0.0,3,0.3751893408134643,46.72773689665789
Dell,Latitude 7420 Laptop,14.0,Black,512 GB,Core i7,32 GB,Windows 10,Wifi & Bluetooth,Integrated,,,,"$1,652.99 ",1652.99,0.4838709677419355,False,Core i7,0.6521739130434783,Integrated,0.9,0,0.0,7,0.5714305750350631,9.040562139588408
Lenovo,ThinkPad T15p Gen 3,15.6,Black,256 GB,Core i7,8 GB,Windows 11,Anti-glare Screen,GeForce RTX 3050,,,,"$1,920.57 ",1920.57,0.22580645161290322,False,Core i7,0.13043478260869565,Dedicated,0.9,2,0.5,0,0.5401893408134643,7.355599207709869
Dell,Latitude 7420,14.0,Unknown,256 GB,Core i5,16 GB,Windows 10,Anti Glare,Integrated,Intel Iris Xe Graphics,,5.0,$544.00 ,544.0,0.22580645161290322,False,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,7,0.4186676016830295,20.12670321889879
Dell,Inspiron,16.0,Silver,1000 GB,Intel Core i5,32 GB,Windows 11,,Integrated,Intel,,,$899.99 ,899.99,0.9758064516129032,False,Core i5,0.6521739130434783,Integrated,0.8,0,0.0,7,0.58062412342216,16.871728555701296
Lenovo,Unknown Model,14.0,Blue,1000 GB,Intel Core i7,8 GB,Windows 11,,Integrated,Intel,1.2 GHz,,$589.99 ,589.99,0.9758064516129032,False,Core i7,0.13043478260869565,Integrated,0.9,0,0.0,0,0.49018934081346427,21.7280824407236
Hp,38S12UT#ABA,13.3,Black,,Core i5,16 GB,Windows 10,,Integrated,,2.4 GHz,,"$2,099.00 ",2099.0,0.9758064516129032,True,Core i5,0.30434782608695654,Integrated,0.8,0,0.0,3,0.49366760168302953,6.150697602574644
Dell,Dell 5000,16.0,Platinum Silver,512 GB,Ryzen 7,16 GB,Windows 11,"Fingerprint Reader, HD Audio, Backlit Keyboard, Anti Glare Coating, Memory Card Slot",Integrated,,,,$854.86 ,854.86,0.4838709677419355,False,Ryzen 7,0.30434782608695654,Integrated,0.8500000000000001,0,0.0,7,0.4644740532959328,14.209168017707324
Lenovo,ThinkPad T16 Gen 1,16.0,Unknown,256 GB,Ryzen 5,16 GB,Windows 11,Anti-glare Screen,Radeon Graphics,AMD Radeon Graphics,,,"$1,007.00 ",1007.0,0.22580645161290322,False,Ryzen 5,0.30434782608695654,Dedicated,0.75,2,0.0,0,0.3986676016830295,10.353415915214907
